trade_id,user_id,conf_date,leg_1_type,leg_1_amount,leg_1_conf_status,leg_2_type,leg_2_amount,leg_2_conf_status
820LjBgNtSGFv,819kzogwdor,2022-07-04,IOTA,20.11,confirmed,GMX,Unknown,pending
973gBt943s3Cf,428zfdyglea,2022-08-29,Bitcoin SV,94.84,pending,LINK,Unknown,pending
956MYUQUkTC3v,428zfdyglea,2022-11-17,Gnosis,121.25,confirmed,GMX,Unknown,pending
47830UOk6W0mr,428zfdyglea,2022-08-06,Gnosis,39.3,pending,Compound,Unknown,pending
606b9bWV2tqyX,428zfdyglea,2022-08-03,Bitcoin SV,24.05,confirmed,Solana,Unknown,confirmed
668OeaJUdQZuI,428zfdyglea,2022-09-22,Bitcoin SV,186.48,confirmed,Illuvium,Unknown,confirmed
949YmFKMQ1Uom,428zfdyglea,2022-07-04,Litecoin,150.87,confirmed,Avalanche,Unknown,declined
611ziMTEDn9ig,428zfdyglea,2022-10-21,Litecoin,76.43,declined,Bitcoin SV,Unknown,declined
467QFufiAsFdB,428zfdyglea,2022-07-30,Neo,156.3,confirmed,Monero,Unknown,confirmed
634ZJQDl7mffq,428zfdyglea,2022-08-09,Neo,53.14,confirmed,Illuvium,Unknown,confirmed
628iZnj7AfSji,428zfdyglea,2022-09-12,GateToken,14.17,pending,LINK,Unknown,pending
523OT0fxxGXQm,428zfdyglea,2022-08-24,IOTA,145.58,declined,Gnosis,Unknown,declined
882KYOFIB9DVF,428zfdyglea,2022-11-25,Illuvium,99.51,declined,Kusama,Unknown,declined
996wZ3QqEaN2Q,672znofkrhu,2022-11-17,Monero,86.48,confirmed,Gnosis,Unknown,pending
899iVbGhJGQYU,672znofkrhu,2022-07-06,IOTA,164.14,confirmed,Solana,Unknown,confirmed
629I76gxmITbH,672znofkrhu,2022-08-08,Solana,60.13,confirmed,Monero,Unknown,confirmed
858TvzS9NoeOM,672znofkrhu,2022-09-30,Monero,139.34,confirmed,Neo,Unknown,confirmed
996aEiev5Xg19,672znofkrhu,2022-10-26,Solana,197.51,confirmed,Bitcoin SV,Unknown,confirmed
361W548AWI6Ph,672znofkrhu,2022-10-14,Kusama,80.0,declined,Bitcoin SV,Unknown,declined
396Po3C1yxHXL,672znofkrhu,2022-09-06,Avalanche,168.35,confirmed,IOTA,Unknown,confirmed
5259vzGbu0sRg,672znofkrhu,2022-08-28,Litecoin,125.39,confirmed,Ethereum Classic,Unknown,confirmed
811qMk9teiMCz,672znofkrhu,2022-08-03,Neo,110.76,confirmed,Solana,Unknown,pending
756vEQzdlNQ2Y,672znofkrhu,2022-10-10,Illuvium,106.13,confirmed,Solana,Unknown,pending
7881IgVaudJdH,1186jmmhdggr,2022-10-14,Illuvium,95.4,confirmed,Avalanche,Unknown,confirmed
7597sU7hpnZKO,1167rsibtbtc,2022-07-20,Kusama,184.93,confirmed,Monero,Unknown,confirmed
415pADSVxAFgn,1485lqkenbwb,2022-07-26,Monero,119.23,confirmed,LINK,Unknown,pending
433FHj9rvacwL,1485lqkenbwb,2022-08-22,GMX,72.13,confirmed,Ethereum Classic,Unknown,declined
4853sk5AB0fLv,1485lqkenbwb,2022-07-15,Avalanche,105.84,confirmed,Illuvium,Unknown,confirmed
514ARkUU8RDG3,1485lqkenbwb,2022-08-10,Kusama,14.18,declined,Bitcoin SV,Unknown,declined
10009rmBZGZT4a,1485lqkenbwb,2022-08-24,LINK,34.14,confirmed,Avalanche,Unknown,confirmed
964s7iXWkmciL,1485lqkenbwb,2022-08-26,Avalanche,27.3,confirmed,GMX,Unknown,confirmed
611OweazJnPfx,1485lqkenbwb,2022-07-02,LINK,216.77,confirmed,Monero,Unknown,confirmed
391rABuIVkkU2,1485lqkenbwb,2022-07-27,Litecoin,133.75,confirmed,Illuvium,Unknown,declined
894jfAeXlruG5,1114ogtshexl,2022-10-29,IOTA,117.98,confirmed,LINK,Unknown,confirmed
374jVidu4F2aL,1291riwewhmi,2022-11-05,Monero,61.77,confirmed,Kusama,Unknown,confirmed
864bZl2BjxwUt,1291riwewhmi,2022-09-30,Bitcoin SV,22.03,confirmed,Monero,Unknown,confirmed
353amlVcUdiiL,1291riwewhmi,2022-11-11,Solana,121.89,confirmed,GMX,Unknown,confirmed
459yeWiS5JrEx,1291riwewhmi,2022-11-19,Avalanche,18.07,confirmed,Illuvium,Unknown,confirmed
933xkYmCX0hGl,1291riwewhmi,2022-11-24,Monero,40.5,confirmed,IOTA,Unknown,confirmed
381pPH1fjNcyp,1291riwewhmi,2022-10-01,Bitcoin SV,226.0,confirmed,LINK,Unknown,confirmed
702OS5KDm0FWQ,1291riwewhmi,2022-10-12,Illuvium,125.18,confirmed,GateToken,Unknown,declined
853wL6sYofpnS,1291riwewhmi,2022-07-07,Kusama,115.6,confirmed,GMX,Unknown,confirmed
919IF6TMSrVHD,1291riwewhmi,2022-08-18,Illuvium,110.12,confirmed,Bitcoin SV,Unknown,confirmed
7284A2LYOuIx3,1291riwewhmi,2022-11-15,IOTA,162.81,confirmed,Litecoin,Unknown,confirmed
617SzlGpx9kgY,399gorernpu,2022-11-07,Avalanche,119.45,confirmed,GMX,Unknown,confirmed
536TthqQJQrVL,399gorernpu,2022-10-19,Neo,157.05,confirmed,Bitcoin SV,Unknown,confirmed
503if2FT5hlho,399gorernpu,2022-10-14,Litecoin,57.11,pending,Compound,Unknown,pending
508WxXpqBH7EK,399gorernpu,2022-08-02,Ethereum Classic,50.0,confirmed,GMX,Unknown,confirmed
907hVeFEwBbH5,399gorernpu,2022-08-13,Avalanche,116.3,confirmed,Neo,Unknown,confirmed
985pX6zljZxbv,399gorernpu,2022-08-01,Monero,93.3,declined,Gnosis,Unknown,declined
837mGlJLpd8yQ,399gorernpu,2022-09-17,Neo,13.65,confirmed,Gnosis,Unknown,confirmed
6650e3jFedqPT,399gorernpu,2022-09-16,Neo,72.54,confirmed,Avalanche,Unknown,confirmed
829igMeHdiaLH,399gorernpu,2022-10-13,Avalanche,176.18,declined,IOTA,Unknown,declined
5933BawbIvM5Q,399gorernpu,2022-10-01,Illuvium,118.78,declined,Compound,Unknown,declined
969QEDSbFB4i1,684ivmyjcbk,2022-07-28,Litecoin,62.07,pending,Ethereum Classic,Unknown,pending
824xiWzU98OP4,684ivmyjcbk,2022-11-13,Monero,83.28,pending,Bitcoin SV,Unknown,pending
392nxrGN2fHyF,684ivmyjcbk,2022-08-04,Monero,52.54,confirmed,Gnosis,Unknown,confirmed
703oqHsTYiVX6,684ivmyjcbk,2022-10-02,GMX,21.54,confirmed,GateToken,Unknown,confirmed
700pgzWAGOnnl,684ivmyjcbk,2022-08-27,IOTA,169.49,confirmed,Litecoin,Unknown,confirmed
619LWgkjMAhyl,1093rmgqmdba,2022-09-16,Gnosis,58.27,declined,GateToken,Unknown,declined
347FqIVVaCRtE,763avfsowdq,2022-08-18,Compound,66.16,confirmed,Illuvium,Unknown,confirmed
388yLqtJuKHmH,1246smjtrlyf,2022-11-12,Neo,49.31,confirmed,Avalanche,Unknown,confirmed
987cr1zInopcf,1246smjtrlyf,2022-10-17,Monero,131.98,confirmed,Kusama,Unknown,confirmed
523MCCuWVCN0h,1246smjtrlyf,2022-07-06,Bitcoin SV,127.79,declined,Neo,Unknown,declined
903D3RwChIHRc,1246smjtrlyf,2022-11-03,Monero,123.96,pending,IOTA,Unknown,pending
734BZxkE2yTIQ,1246smjtrlyf,2022-09-19,Litecoin,43.76,confirmed,Ethereum Classic,Unknown,confirmed
427KDB1RgK3Sc,659zlkjtkgs,2022-09-28,Kusama,4.77,pending,IOTA,Unknown,pending
387gGV06pMNXy,659zlkjtkgs,2022-09-11,LINK,274.59,confirmed,Illuvium,Unknown,pending
585ehIjrlEaGy,659zlkjtkgs,2022-07-20,Avalanche,49.75,pending,LINK,Unknown,pending
721IOUYpav53O,659zlkjtkgs,2022-10-17,Monero,121.33,confirmed,GateToken,Unknown,confirmed
714j7xubc0rlP,659zlkjtkgs,2022-11-11,Solana,49.49,confirmed,Neo,Unknown,confirmed
586FO11Z6Z7Wv,659zlkjtkgs,2022-11-09,IOTA,52.18,declined,Neo,Unknown,declined
427i2Gj3FtoVQ,659zlkjtkgs,2022-07-05,Gnosis,61.16,confirmed,Bitcoin SV,Unknown,confirmed
8671LGDaqlU3D,659zlkjtkgs,2022-08-06,Compound,241.42,pending,GateToken,Unknown,pending
567SUWviW5sfW,659zlkjtkgs,2022-08-13,Monero,42.44,confirmed,Illuvium,Unknown,confirmed
7144cbx6jJ0FV,659zlkjtkgs,2022-09-20,Neo,53.74,confirmed,Illuvium,Unknown,confirmed
565Wsdwc8FitC,659zlkjtkgs,2022-09-03,GMX,120.24,confirmed,Compound,Unknown,confirmed
6318LD3WHSTML,543srzlgpnz,2022-07-13,Litecoin,83.34,confirmed,Illuvium,Unknown,confirmed
990eCGcsJvwMc,543srzlgpnz,2022-08-09,Neo,17.47,confirmed,GMX,Unknown,confirmed
9487wS2h9YXzc,543srzlgpnz,2022-08-06,Neo,90.07,declined,Ethereum Classic,Unknown,declined
978HM28MfBoGd,543srzlgpnz,2022-10-29,Solana,22.09,pending,Neo,Unknown,pending
457OT7UKqHKgA,543srzlgpnz,2022-07-26,Monero,126.62,confirmed,Illuvium,Unknown,declined
990Pif1Uw13F6,543srzlgpnz,2022-11-26,Ethereum Classic,42.54,confirmed,Compound,Unknown,confirmed
723RtZacmqdoP,543srzlgpnz,2022-08-15,Ethereum Classic,41.11,confirmed,Litecoin,Unknown,confirmed
894YUHW8n9cmE,543srzlgpnz,2022-08-18,Avalanche,175.27,pending,Ethereum Classic,Unknown,pending
396WJF2wEM2ZL,543srzlgpnz,2022-11-10,GateToken,182.99,declined,Illuvium,Unknown,declined
8924q62qBAjwc,517tmsahsac,2022-07-07,Monero,141.49,confirmed,Illuvium,Unknown,confirmed
867zpOQYmcvqF,517tmsahsac,2022-10-11,LINK,274.56,confirmed,Kusama,Unknown,confirmed
911qQAfHpshJe,517tmsahsac,2022-09-05,Neo,181.19,confirmed,Compound,Unknown,confirmed
5924Zt6zUC6Zm,517tmsahsac,2022-07-13,Gnosis,120.41,pending,Monero,Unknown,pending
393KI3SF9tTpG,1253helcvrbk,2022-07-04,Kusama,34.02,confirmed,Neo,Unknown,declined
6556ka1FKMhnS,1253helcvrbk,2022-07-08,Compound,28.59,confirmed,GMX,Unknown,confirmed
605JdDr2MgE78,1253helcvrbk,2022-07-25,Gnosis,26.34,confirmed,LINK,Unknown,declined
436a79AAgaGkr,1253helcvrbk,2022-10-25,Bitcoin SV,158.73,declined,LINK,Unknown,declined
982f1D4O0K3Zb,1253helcvrbk,2022-08-23,LINK,130.98,confirmed,Kusama,Unknown,confirmed
535svbT4zZPdn,1253helcvrbk,2022-07-07,Illuvium,82.69,declined,Neo,Unknown,declined
982Jffddqs3sI,1253helcvrbk,2022-11-07,Litecoin,144.31,confirmed,Avalanche,Unknown,confirmed
646lm19JITCJp,1253helcvrbk,2022-08-06,Monero,132.69,confirmed,Ethereum Classic,Unknown,pending
512YA7PUFCnBP,1253helcvrbk,2022-11-15,Compound,177.99,pending,Monero,Unknown,pending
865O8oRBHiOFK,1253helcvrbk,2022-08-20,Litecoin,11.73,confirmed,Avalanche,Unknown,declined
511m6bWCLhlEK,975ekhlicrw,2022-09-23,Kusama,134.26,confirmed,Illuvium,Unknown,confirmed
616RVTP4YLINi,975ekhlicrw,2022-09-12,LINK,182.03,confirmed,IOTA,Unknown,confirmed
703P543FK7M8m,975ekhlicrw,2022-08-14,Litecoin,39.08,confirmed,IOTA,Unknown,confirmed
693XL1yQV6ggP,975ekhlicrw,2022-11-07,GMX,96.0,confirmed,Bitcoin SV,Unknown,confirmed
4564GAf5BQcBP,975ekhlicrw,2022-10-25,Illuvium,118.56,confirmed,Avalanche,Unknown,confirmed
3345PRrTOhsSM,975ekhlicrw,2022-07-24,Litecoin,145.94,confirmed,Kusama,Unknown,confirmed
923eGewZ8l6GH,975ekhlicrw,2022-11-12,GateToken,83.11,confirmed,Neo,Unknown,pending
874J9rUzcgEfS,975ekhlicrw,2022-07-09,Compound,181.6,confirmed,Bitcoin SV,Unknown,confirmed
859W32X9eLpGh,975ekhlicrw,2022-11-17,IOTA,64.34,confirmed,Ethereum Classic,Unknown,confirmed
505dVKWcVGmCH,975ekhlicrw,2022-10-16,Compound,227.84,confirmed,LINK,Unknown,confirmed
820OAIVOeDcbM,975ekhlicrw,2022-10-07,Litecoin,151.88,declined,Solana,Unknown,declined
970gq9ICYPOFb,975ekhlicrw,2022-10-25,Illuvium,110.44,confirmed,GateToken,Unknown,confirmed
509hdQNMnDs0C,863yevioleh,2022-09-13,Solana,7.05,declined,IOTA,Unknown,declined
459Z96KpFuejw,506xflbybqs,2022-11-08,Illuvium,128.28,declined,Bitcoin SV,Unknown,declined
356vrrlRSU9q5,506xflbybqs,2022-10-04,Illuvium,63.54,confirmed,Bitcoin SV,Unknown,declined
5575lTTcfB3Ga,506xflbybqs,2022-10-09,Compound,106.57,confirmed,Avalanche,Unknown,confirmed
357D9dUQjrk4S,506xflbybqs,2022-11-06,Ethereum Classic,147.92,confirmed,Gnosis,Unknown,confirmed
729HKPWctjnCU,506xflbybqs,2022-11-09,Monero,17.39,confirmed,IOTA,Unknown,confirmed
588LKWyTfnOmz,506xflbybqs,2022-08-10,Compound,30.73,confirmed,LINK,Unknown,confirmed
684sm8hogyYwU,506xflbybqs,2022-09-10,Kusama,6.14,confirmed,Gnosis,Unknown,confirmed
949cCEL0IYQbX,506xflbybqs,2022-11-13,Litecoin,142.69,pending,Neo,Unknown,pending
414fDyKz3GSTS,506xflbybqs,2022-08-11,Gnosis,130.6,confirmed,Avalanche,Unknown,confirmed
733nthCY4D5G3,506xflbybqs,2022-09-11,GateToken,38.1,declined,Ethereum Classic,Unknown,declined
703QaLi25N6BC,506xflbybqs,2022-08-22,Gnosis,18.23,confirmed,LINK,Unknown,confirmed
962QyWq6xWIsN,506xflbybqs,2022-11-22,LINK,83.86,declined,Ethereum Classic,Unknown,declined
371ZmK3efVY2i,506xflbybqs,2022-10-04,Bitcoin SV,85.88,confirmed,Kusama,Unknown,confirmed
891lT81q0R6Ur,506xflbybqs,2022-08-23,Monero,66.15,confirmed,Kusama,Unknown,confirmed
689ub4ElH07bL,506xflbybqs,2022-11-14,Illuvium,68.94,confirmed,Gnosis,Unknown,confirmed
387uJEwEVdy2N,506xflbybqs,2022-11-19,Monero,99.07,confirmed,GateToken,Unknown,confirmed
591VNzEATFx6a,506xflbybqs,2022-10-23,Neo,75.25,pending,Ethereum Classic,Unknown,pending
936gNtQ546Dyz,646flbqwyom,2022-08-03,IOTA,57.99,confirmed,GMX,Unknown,confirmed
934L1SNiDsycX,1027myoyprbz,2022-09-14,Compound,132.96,pending,Kusama,Unknown,pending
477UmM6PZa9Jl,1027myoyprbz,2022-09-25,IOTA,52.86,confirmed,GateToken,Unknown,confirmed
703MPcXJXNzGb,1027myoyprbz,2022-11-10,Gnosis,100.56,confirmed,LINK,Unknown,confirmed
676ngksVu6Rrh,1027myoyprbz,2022-09-19,Compound,59.79,confirmed,Kusama,Unknown,pending
617HClumnn9uO,1027myoyprbz,2022-08-11,Gnosis,127.65,confirmed,Ethereum Classic,Unknown,confirmed
722ESsbqIQBzI,1027myoyprbz,2022-07-03,Ethereum Classic,47.62,confirmed,Bitcoin SV,Unknown,pending
659rqC5gutghj,1027myoyprbz,2022-09-23,GMX,34.78,confirmed,Litecoin,Unknown,confirmed
3930hX9qvTRpn,1027myoyprbz,2022-11-03,Compound,11.5,confirmed,Kusama,Unknown,confirmed
6709wr7JyujTo,1027myoyprbz,2022-07-22,Neo,115.93,pending,IOTA,Unknown,pending
479Aq1Lg1Regh,1027myoyprbz,2022-08-07,Ethereum Classic,59.77,confirmed,IOTA,Unknown,declined
820X7EvzV8jZu,482dnmbqtkq,2022-10-21,Neo,146.92,pending,Gnosis,Unknown,pending
751fejcY6me0s,482dnmbqtkq,2022-08-23,IOTA,167.54,pending,Monero,Unknown,pending
820Fsuw6ZhJ93,482dnmbqtkq,2022-09-26,Illuvium,99.4,confirmed,Bitcoin SV,Unknown,declined
426762T9bpGlG,482dnmbqtkq,2022-11-13,Illuvium,38.56,confirmed,Avalanche,Unknown,pending
725sv15Znk2Uq,482dnmbqtkq,2022-07-07,GMX,54.82,confirmed,Gnosis,Unknown,pending
9207Jl1HFspRc,482dnmbqtkq,2022-10-31,Compound,215.73,confirmed,GMX,Unknown,confirmed
942q5mDLwDlsq,482dnmbqtkq,2022-08-06,LINK,239.4,confirmed,Solana,Unknown,confirmed
778LgKILW7o3s,482dnmbqtkq,2022-08-27,IOTA,96.66,confirmed,Ethereum Classic,Unknown,confirmed
797SNDt4N6mbH,482dnmbqtkq,2022-07-26,Illuvium,121.73,confirmed,Bitcoin SV,Unknown,confirmed
944d50n0ATNar,482dnmbqtkq,2022-10-25,Kusama,171.99,confirmed,LINK,Unknown,confirmed
489qpPHEErqEF,497zoitpbhr,2022-10-27,GateToken,70.33,pending,LINK,Unknown,pending
550ca4oCL2fFs,497zoitpbhr,2022-07-01,Neo,132.26,confirmed,LINK,Unknown,confirmed
9863MeLvHK88v,497zoitpbhr,2022-07-27,Litecoin,118.03,confirmed,Ethereum Classic,Unknown,confirmed
430TAqrxbT53l,497zoitpbhr,2022-10-11,Solana,35.32,confirmed,IOTA,Unknown,confirmed
730ce7IgedkBz,497zoitpbhr,2022-07-20,Bitcoin SV,200.84,confirmed,Gnosis,Unknown,confirmed
9831vmSoTn21q,497zoitpbhr,2022-07-11,Compound,219.71,declined,Kusama,Unknown,declined
569Pgnztw2OBh,497zoitpbhr,2022-07-21,Litecoin,51.62,confirmed,GMX,Unknown,confirmed
786MA3VJ91bMa,497zoitpbhr,2022-09-07,Ethereum Classic,76.31,confirmed,Compound,Unknown,confirmed
493Fc4ZQIwTc5,497zoitpbhr,2022-10-28,Solana,120.68,confirmed,LINK,Unknown,confirmed
870ptPyqbw6nE,497zoitpbhr,2022-09-30,Ethereum Classic,117.38,confirmed,Compound,Unknown,confirmed
960OMlhhxcvjn,497zoitpbhr,2022-10-14,Compound,142.0,confirmed,Ethereum Classic,Unknown,confirmed
5934i5W6odfXr,497zoitpbhr,2022-07-21,Illuvium,97.22,pending,IOTA,Unknown,pending
544e2jVluL0Kw,497zoitpbhr,2022-09-01,Illuvium,49.64,pending,GMX,Unknown,pending
596cawGJMNqUQ,497zoitpbhr,2022-08-18,Compound,225.1,confirmed,Kusama,Unknown,confirmed
599cwp28W2KH8,497zoitpbhr,2022-11-15,GMX,70.45,confirmed,Gnosis,Unknown,confirmed
5089JkHjVq8Cs,497zoitpbhr,2022-11-10,Bitcoin SV,79.13,confirmed,GMX,Unknown,confirmed
349yupeUs6Sxl,497zoitpbhr,2022-10-30,Neo,99.99,confirmed,Ethereum Classic,Unknown,confirmed
352mKReqathMU,497zoitpbhr,2022-07-14,Solana,231.65,confirmed,Litecoin,Unknown,confirmed
884BCE5J4Yek8,387tenwizwo,2022-07-31,Gnosis,115.69,confirmed,Solana,Unknown,declined
818Ylg5uHgJmJ,387tenwizwo,2022-09-24,GMX,87.44,confirmed,Litecoin,Unknown,confirmed
847MVtR7IXKGM,387tenwizwo,2022-07-12,GateToken,53.38,confirmed,Litecoin,Unknown,confirmed
842g9HDrgYa2K,387tenwizwo,2022-07-18,Monero,83.31,declined,Compound,Unknown,declined
980BCJxg3srxE,387tenwizwo,2022-11-22,LINK,59.3,declined,Litecoin,Unknown,declined
549HjQT3lpkmL,387tenwizwo,2022-08-28,GMX,25.78,confirmed,GateToken,Unknown,pending
345UDgHtU6flP,387tenwizwo,2022-10-20,Litecoin,80.2,pending,Kusama,Unknown,pending
606cjrPvV69oL,387tenwizwo,2022-11-22,Neo,171.02,confirmed,Bitcoin SV,Unknown,confirmed
543Ppu4ISlmM4,387tenwizwo,2022-11-20,Solana,229.42,confirmed,Kusama,Unknown,confirmed
771eQNcrgCbK9,387tenwizwo,2022-08-30,IOTA,16.63,declined,Solana,Unknown,declined
760B4E8CGTWd9,387tenwizwo,2022-07-22,Gnosis,31.63,confirmed,IOTA,Unknown,confirmed
901ffhvAAsNU1,387tenwizwo,2022-07-11,Gnosis,78.26,confirmed,Bitcoin SV,Unknown,confirmed
425tLLRAY7n6d,387tenwizwo,2022-09-02,Monero,150.65,confirmed,GMX,Unknown,declined
5210ARwOEY043,387tenwizwo,2022-11-11,IOTA,53.89,confirmed,Compound,Unknown,confirmed
730vnDPjeXqts,387tenwizwo,2022-07-02,Neo,41.71,confirmed,Gnosis,Unknown,confirmed
984RN5jFNBPQw,387tenwizwo,2022-09-16,LINK,83.03,confirmed,Solana,Unknown,confirmed
8764pBoh6qOdC,387tenwizwo,2022-09-20,Monero,103.73,confirmed,Compound,Unknown,confirmed
9956ooQo9yaOW,1080jqzqlqhi,2022-07-09,Bitcoin SV,257.6,declined,IOTA,Unknown,declined
762iwPDchQF1A,1195sxutlgfz,2022-11-03,Ethereum Classic,52.29,confirmed,Solana,Unknown,confirmed
979raYm998UBY,1195sxutlgfz,2022-09-17,Compound,258.88,confirmed,Bitcoin SV,Unknown,confirmed
847ez341Hshf0,1195sxutlgfz,2022-07-22,Monero,51.75,declined,Avalanche,Unknown,declined
376nhicIpGtOv,1195sxutlgfz,2022-10-20,Compound,27.7,pending,IOTA,Unknown,pending
447Q2IJRs54mM,616ynxhvhbc,2022-09-17,Gnosis,140.31,confirmed,GateToken,Unknown,confirmed
626yq0lJWX3yL,616ynxhvhbc,2022-07-12,Gnosis,69.89,confirmed,Neo,Unknown,confirmed
95672uRzdf45J,616ynxhvhbc,2022-08-12,Kusama,133.1,confirmed,Avalanche,Unknown,confirmed
600mSuiLn9ivS,616ynxhvhbc,2022-10-23,Kusama,40.05,confirmed,Illuvium,Unknown,declined
6563M1ZkgAx4r,616ynxhvhbc,2022-10-10,Kusama,246.56,declined,Litecoin,Unknown,declined
798e6eye3DzwA,616ynxhvhbc,2022-07-30,LINK,102.62,declined,Compound,Unknown,declined
783PEPix52HaB,616ynxhvhbc,2022-11-21,Ethereum Classic,69.81,confirmed,Avalanche,Unknown,confirmed
804TaQoSGCbzI,616ynxhvhbc,2022-11-14,Litecoin,30.86,pending,Kusama,Unknown,pending
7364Fz5BSWhpA,616ynxhvhbc,2022-10-05,Illuvium,150.62,confirmed,Litecoin,Unknown,confirmed
996SP4HzZpRqC,616ynxhvhbc,2022-08-22,GateToken,83.21,confirmed,Monero,Unknown,declined
364JrI9eBrpFZ,616ynxhvhbc,2022-07-31,Solana,233.0,confirmed,Kusama,Unknown,confirmed
464xWtCEfmPmK,616ynxhvhbc,2022-10-16,Avalanche,12.32,confirmed,IOTA,Unknown,confirmed
373ZdlpKl4tnX,616ynxhvhbc,2022-07-04,IOTA,39.09,confirmed,Monero,Unknown,confirmed
422qRCxXnfybD,616ynxhvhbc,2022-07-25,Ethereum Classic,115.61,confirmed,GateToken,Unknown,confirmed
775IzFD6blKxD,616ynxhvhbc,2022-07-08,Litecoin,126.65,pending,Kusama,Unknown,pending
739S3qLZjlecQ,616ynxhvhbc,2022-07-02,Illuvium,150.27,confirmed,LINK,Unknown,confirmed
93072pohVFb5D,616ynxhvhbc,2022-10-12,Litecoin,104.85,pending,Bitcoin SV,Unknown,pending
7701RX8sNviOr,616ynxhvhbc,2022-08-13,Gnosis,122.81,confirmed,GMX,Unknown,pending
819pEOQ4kkXD4,616ynxhvhbc,2022-09-03,Monero,43.59,confirmed,Kusama,Unknown,pending
560XOMcjzvsRU,616ynxhvhbc,2022-08-11,LINK,111.41,pending,GateToken,Unknown,pending
506rVRDv2Z2ui,616ynxhvhbc,2022-11-25,Neo,129.46,confirmed,GMX,Unknown,confirmed
532KdbxKPrkyY,616ynxhvhbc,2022-09-13,Ethereum Classic,20.87,confirmed,Litecoin,Unknown,confirmed
997y8SnG0e3rr,616ynxhvhbc,2022-07-07,Monero,15.66,confirmed,IOTA,Unknown,confirmed
5054JDKB7QwQB,616ynxhvhbc,2022-09-03,Monero,150.58,pending,Solana,Unknown,pending
788uUBAMTcl29,616ynxhvhbc,2022-09-01,Neo,18.12,confirmed,Illuvium,Unknown,confirmed
817BBNwu0TqO4,616ynxhvhbc,2022-09-20,GateToken,117.65,confirmed,GMX,Unknown,confirmed
452U7QdUR6wDR,616ynxhvhbc,2022-11-27,Kusama,93.4,confirmed,IOTA,Unknown,confirmed
629IsXNfUSVVr,616ynxhvhbc,2022-11-18,Compound,143.09,confirmed,IOTA,Unknown,declined
687rWDTSt55be,616ynxhvhbc,2022-07-08,Litecoin,136.29,confirmed,Neo,Unknown,declined
906MHpJ4atIVl,616ynxhvhbc,2022-08-17,IOTA,187.58,confirmed,Avalanche,Unknown,declined
868elXw3SfV5w,859eabdrrgb,2022-08-04,Monero,36.15,confirmed,Compound,Unknown,confirmed
370A6nGvHTxbi,859eabdrrgb,2022-11-07,Litecoin,102.65,confirmed,LINK,Unknown,confirmed
514CGACVdVag9,859eabdrrgb,2022-07-31,Solana,80.47,pending,Avalanche,Unknown,pending
365OY0MXBoxJq,859eabdrrgb,2022-09-17,Gnosis,38.72,confirmed,GateToken,Unknown,confirmed
8600Gu6qclOB2,859eabdrrgb,2022-10-31,Ethereum Classic,168.49,confirmed,Bitcoin SV,Unknown,confirmed
504bYvOrBl2NS,859eabdrrgb,2022-09-30,Gnosis,92.13,confirmed,Solana,Unknown,confirmed
658ChAsXcc4Y9,859eabdrrgb,2022-11-21,GMX,140.82,confirmed,Neo,Unknown,declined
792GVduRJfZl0,859eabdrrgb,2022-09-26,Illuvium,132.88,confirmed,Litecoin,Unknown,confirmed
800kpxgEKurmn,859eabdrrgb,2022-07-10,IOTA,168.71,confirmed,Ethereum Classic,Unknown,confirmed
410gXSa514zxE,859eabdrrgb,2022-07-03,GMX,96.46,confirmed,Avalanche,Unknown,confirmed
785KvEPXJIHLp,859eabdrrgb,2022-11-02,Compound,14.36,confirmed,Illuvium,Unknown,confirmed
412xEmhi289Dq,859eabdrrgb,2022-09-07,Compound,144.91,confirmed,Avalanche,Unknown,confirmed
944Ol6PWsPzRE,1276sdpwlwgt,2022-09-28,GMX,10.03,confirmed,Illuvium,Unknown,pending
958K7s79GxgxG,1276sdpwlwgt,2022-08-08,Monero,72.1,confirmed,Litecoin,Unknown,pending
728NUf2KQRI0E,1276sdpwlwgt,2022-09-02,Monero,67.52,confirmed,Illuvium,Unknown,confirmed
815pw0iHzL35O,1276sdpwlwgt,2022-08-05,IOTA,92.3,confirmed,Gnosis,Unknown,confirmed
992ORamYkyE48,1276sdpwlwgt,2022-08-25,Avalanche,177.97,confirmed,Gnosis,Unknown,confirmed
700Yb59ztb52B,1276sdpwlwgt,2022-10-15,Neo,125.35,confirmed,Monero,Unknown,confirmed
531xu8Qw7fnrv,1276sdpwlwgt,2022-11-02,Ethereum Classic,27.19,confirmed,GMX,Unknown,confirmed
38027n2RvNbBV,1276sdpwlwgt,2022-10-11,Solana,218.11,pending,Ethereum Classic,Unknown,pending
927NVxSYXy7k3,1276sdpwlwgt,2022-11-06,Neo,125.61,confirmed,GMX,Unknown,confirmed
402uTtFUgcCCF,1276sdpwlwgt,2022-10-12,Solana,8.47,confirmed,IOTA,Unknown,declined
635qco6maWbbg,550pxtfufbr,2022-11-26,Illuvium,27.53,confirmed,Neo,Unknown,confirmed
875Mii89m16B1,868puxsebzi,2022-11-16,Solana,248.09,confirmed,Ethereum Classic,Unknown,pending
364RFeRFSm1nC,868puxsebzi,2022-07-15,Neo,69.22,pending,Solana,Unknown,pending
414zDE68gAuOn,868puxsebzi,2022-10-12,Gnosis,115.42,confirmed,Ethereum Classic,Unknown,confirmed
942PSEXChBfme,868puxsebzi,2022-11-22,IOTA,116.11,pending,Gnosis,Unknown,pending
